"Date","Year","Month","Time","Hour","Street1","Street2","AtFault","SecondVehicle","Fatalities","Violation","HitRun","County","City","Lighting","RoadSurface","Injured"
"2006-07-17","2006","July","15:50",15,"Masonic Av","Fell St","Auto","Bicyclist",0,"Pedestrian Right Of Way",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2006-07-17","2006","July","15:49",15,"Main St","Spring St","Auto","Bicyclist",0,"Improper Turning",FALSE,"Napa","Saint Helena","Daylight","Dry",1
"2006-07-17","2006","July","14:41",14,"Filbert St","32nd St","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Alameda","Oakland","Daylight","Dry",1
"2006-07-17","2006","July","13:00",13,"Northgate Dr","Las Gallinas Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Marin","San Raphael","Daylight","Dry",1
"2006-07-17","2006","July","12:40",12,"Alvarado Bl","Lake Arrowhead Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Fremont","Daylight","Dry",1
"2006-07-17","2006","July","12:35",12,"Golden Gate Wy","2nd St","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Contra Costa","Lafayette","Daylight","Dry",1
"2006-07-17","2006","July","9:40",9,"10th St","Mission St","Auto","Bicyclist",0,"Improper Turning",FALSE,"San Francisco","San Francisco","Daylight","Dry",2
"2006-07-17","2006","July","8:59",8,"South L St","College Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Alameda","Livermore","Daylight","Dry",1
"2006-07-17","2006","July","8:40",8,"Homestead","Heron","Auto","Bicyclist",0,"Improper Turning",FALSE,"Santa Clara","Sunnyvale","Daylight","Dry",1
"2006-07-17","2006","July","8:08",8,"Spruce St","Eunice St","Other","Bicyclist",0,"Other Hazardous Violation",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2006-07-16","2006","July","21:00",21,"17th St","Hartford St","Parked_Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"San Francisco","San Francisco","Dark - No Street Lights","Dry",1
"2006-07-16","2006","July","17:54",17,"Lakeville St","East Washington St","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Sonoma","Petaluma","Daylight","Dry",1
"2006-07-16","2006","July","15:47",15,"Milpitas Bl","Rt 237","Bicyclist","Auto",0,"",FALSE,"Santa Clara","Milpitas","Daylight","Dry",1
"2006-07-16","2006","July","14:09",14,"Dwight Wy","Telegraph Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2006-07-16","2006","July","11:19",11,"Redwood Rd","Solano Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Napa","Napa","Daylight","Dry",1
"2006-07-15","2006","July","20:06",20,"San Pablo Av","La Puenta Dr","Auto","Bicyclist",0,"Wrong Side Of Road",TRUE,"Contra Costa","Richmond","Dark - Street Lights","Dry",1
"2006-07-15","2006","July","13:23",13,"43rd St","Adeline St","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Alameda","Emeryville","Daylight","Dry",0
"2006-07-15","2006","July","10:43",10,"Park Victoria Dr","Canton Dr","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Santa Clara","Milpitas","Daylight","Dry",1
"2006-07-15","2006","July","10:05",10,"Rt 92","Pilarcitos Creek Rd","Auto","Bicyclist",0,"Improper Passing",FALSE,"San Mateo","San Mateo Sheriff's Code","Daylight","Dry",1
"2006-07-14","2006","July","21:37",21,"Samaritan","Clydelle","No_Fault","Bicyclist",0,"",FALSE,"Santa Clara","San Jose","Dark - Street Lights","Dry",1
"2006-07-14","2006","July","20:00",20,"Milpitas Bl","Dixon Rd","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","Milpitas","Daylight","Dry",1
"2006-07-14","2006","July","17:38",17,"Mary","Maranta Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Santa Clara","Sunnyvale","Daylight","Dry",1
"2006-07-14","2006","July","15:42",15,"Blanding Av","Park St","Solo_Accident","Bicyclist",0,"Unsafe Speed",FALSE,"Alameda","Alameda","Daylight","Dry",1
"2006-07-14","2006","July","12:14",12,"Las Gallinas Av","Holly Dr","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Marin","San Raphael","Daylight","Dry",1
"2006-07-14","2006","July","12:00",12,"Saratoga Av","Doyle Rd","No_Fault","Bicyclist",0,"",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-14","2006","July","8:33",8,"Cedar St","San Pablo Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2006-07-13","2006","July","23:35",23,"Buskirk Av","Treat Bl","Bicyclist","Auto",0,"Unsafe Speed",FALSE,"Contra Costa","Contra Costa Sheriff's Code","Dark - Street Lights","Dry",0
"2006-07-13","2006","July","18:50",18,"Bridgeway","Gate 5 Rd","Auto","Bicyclist",0,"Improper Turning",FALSE,"Marin","Sausalito","Daylight","Dry",1
"2006-07-13","2006","July","17:13",17,"Stanyan St","Page St","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2006-07-13","2006","July","15:55",15,"Farm Bureau Rd","Chestnut Av","Bicyclist","Bicyclist",0,"Traffic Signals And Signs",FALSE,"Contra Costa","Concord","","Dry",2
"2006-07-13","2006","July","15:35",15,"Embarcadero South St","Bryant St","Bicyclist","Other",0,"Automobile Right Of Way",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2006-07-13","2006","July","13:15",13,"Rt 116","Palm Av","Bicyclist","Auto",0,"Other Hazardous Violation",FALSE,"Sonoma","Sebastopol","Daylight","Dry",1
"2006-07-13","2006","July","12:04",12,"University Av","Byron St","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","Palo Alto","Daylight","Dry",1
"2006-07-13","2006","July","11:55",11,"N Claremont Av","Madeline Dr","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Santa Clara","Santa Clara Sheriff's Code","Daylight","Dry",1
"2006-07-13","2006","July","11:28",11,"Howard St","9th St","Bicyclist","Auto",0,"Improper Passing",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2006-07-13","2006","July","9:05",9,"El Camino Real","The Americana","Auto","Bicyclist",0,"Improper Passing",FALSE,"Santa Clara","Mountain View","Daylight","Dry",1
"2006-07-13","2006","July","8:39",8,"Leeward Dr","Story Rd","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-13","2006","July","6:19",6,"East Washington St","Sonoma Mountain  Pkwy","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Sonoma","Petaluma","Daylight","Dry",1
"2006-07-12","2006","July","18:25",18,"Channing Wy","Channing Wy 1117","No_Fault","Bicyclist",0,"Other Than Driver (Or Pedestrian)",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2006-07-12","2006","July","16:30",16,"Montgomery St","Post St","Auto","Bicyclist",0,"Unsafe Speed",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2006-07-12","2006","July","16:00",16,"University Av","High St","No_Fault","Bicyclist",0,"",TRUE,"Santa Clara","Palo Alto","Daylight","Dry",0
"2006-07-12","2006","July","13:06",13,"Broadway Rd","Civic Dr","Bicyclist","Auto",0,"Unsafe Lane Change",FALSE,"Contra Costa","Walnut Creek","Daylight","Dry",0
"2006-07-12","2006","July","11:44",11,"University Av","Bryant St","Bicyclist","Pedestrian",0,"Pedestrian Right Of Way",TRUE,"Santa Clara","Palo Alto","Daylight","Dry",1
"2006-07-12","2006","July","11:25",11,"Rt 35","Rt 84","Auto","Bicyclist",1,"Improper Passing",FALSE,"San Mateo","San Mateo Sheriff's Code","Daylight","Dry",0
"2006-07-12","2006","July","10:19",10,"Capitol Expwy","Aborn","Auto","Bicyclist",0,"Improper Turning",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-12","2006","July","10:07",10,"Nut Tree Rd","Ulatis Dr","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Solano","Vacaville","Daylight","Dry",1
"2006-07-12","2006","July","7:42",7,"Embarcadero Rd","Middlefield Rd","Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"Santa Clara","Palo Alto","Daylight","Dry",1
"2006-07-12","2006","July","7:11",7,"Calle Mazatan","Main Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","Mountain View","Daylight","Dry",0
"2006-07-12","2006","July","5:28",5,"Rt 152","Miller Av","No_Fault","Bicyclist",0,"",FALSE,"Santa Clara","Gilroy","Dusk - Dawn","Dry",1
"2006-07-11","2006","July","22:22",22,"Mission St","29th St","Auto","Bicyclist",0,"Impeding Traffic",FALSE,"San Francisco","San Francisco","Dark - Street Lights","Dry",1
"2006-07-11","2006","July","21:09",21,"Euclid Av","Hilgard Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Alameda","Berkely","Dark - Street Lights","Dry",1
"2006-07-11","2006","July","19:45",19,"Rt 1","W California Av","Bicyclist","Auto",0,"Unsafe Speed",TRUE,"Marin","Marin County Sheriff's Code","Daylight","Dry",1
"2006-07-11","2006","July","18:09",18,"Prospect Rd","Saratoga Av","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-11","2006","July","16:05",16,"Norwood","Richgrove Ct","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-11","2006","July","14:00",14,"Branham Ln","Ross Dr","No_Fault","Bicyclist",0,"",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-10","2006","July","18:23",18,"109th Av","Myers St","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Oakland","Daylight","Dry",1
"2006-07-10","2006","July","18:09",18,"Walnut Av","Fremont Bl","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Alameda","Fremont","Daylight","Dry",1
"2006-07-10","2006","July","18:06",18,"Grizzly Peak","Fish Rd","No_Fault","Bicyclist",0,"Unknown",FALSE,"Alameda","Oakland","Daylight","Dry",0
"2006-07-10","2006","July","17:15",17,"North Livermore Av","Portola Av","Bicyclist","Auto",0,"Traffic Signals And Signs",TRUE,"Alameda","Livermore","Daylight","Dry",0
"2006-07-10","2006","July","16:15",16,"King Rd","Ocala Av","No_Fault","Bicyclist",0,"",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-10","2006","July","15:50",15,"Rt 880","Tennyson Rd","No_Fault","Bicyclist",0,"Unknown",FALSE,"Alameda","Hayward","Daylight","Dry",1
"2006-07-10","2006","July","14:58",14,"South De Anza Bl","Mcclellan Rd","Bicyclist","Auto",0,"",FALSE,"Santa Clara","Cupertino","Daylight","Dry",1
"2006-07-10","2006","July","12:11",12,"Rt 82","Mathilda Av","Solo_Accident","Bicyclist",0,"Improper Turning",FALSE,"Santa Clara","Sunnyvale","Daylight","Dry",1
"2006-07-09","2006","July","22:19",22,"Soscol Av","1st St","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Napa","Napa","Dark - Street Lights","Dry",1
"2006-07-09","2006","July","20:40",20,"Mendocino Av","Carrillo St","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Sonoma","Santa Rose","Dark - Street Lights","Dry",1
"2006-07-09","2006","July","20:38",20,"Bellam Bl","Rt 580","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Marin","San Raphael","Dusk - Dawn","Dry",1
"2006-07-09","2006","July","19:45",19,"34th St","Nevin Av","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Contra Costa","Richmond","Daylight","Dry",1
"2006-07-09","2006","July","17:00",17,"Market St","Fremont St","No_Fault","Bicyclist",0,"Other Improper Driving",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2006-07-09","2006","July","15:45",15,"Balmoral Dr","Melchester Dr","Auto","Bicyclist",0,"Driving Or Bycicling Under The Influence Of Alcohol Or Drug",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-09","2006","July","15:40",15,"Old Sonoma Rd","Walnut St","No_Fault","Bicyclist",0,"Other Than Driver (Or Pedestrian)",FALSE,"Napa","Napa","Daylight","Dry",1
"2006-07-09","2006","July","14:18",14,"Trancas St","California Wy","No_Fault","Bicyclist",0,"Unknown",FALSE,"Napa","Napa","Daylight","Dry",1
"2006-07-08","2006","July","15:05",15,"Shattuck Av","Berkeley Wy","Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2006-07-08","2006","July","13:50",13,"Rt 130","Kincaid Rd","Solo_Accident","Bicyclist",0,"Unsafe Speed",FALSE,"Santa Clara","Santa Clara Sheriff's Code","Daylight","Dry",1
"2006-07-08","2006","July","13:25",13,"Clayton Rd","Fry Wy","Auto","Bicyclist",0,"Traffic Signals And Signs",FALSE,"Contra Costa","Concord","Daylight","Dry",1
"2006-07-08","2006","July","8:15",8,"19th St","Alice St","Auto","Bicyclist",0,"Traffic Signals And Signs",TRUE,"Alameda","Oakland","Daylight","Dry",1
"2006-07-07","2006","July","22:48",22,"Broadway","41st St","Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"Alameda","Oakland","Dark - Street Lights","Dry",0
"2006-07-07","2006","July","17:35",17,"Duboce St","Valencia St","Auto","Bicyclist",0,"Automobile Right Of Way",TRUE,"San Francisco","San Francisco","Daylight","Dry",1
"2006-07-07","2006","July","14:30",14,"Graham Av","Pole #13m814","No_Fault","Bicyclist",0,"",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-07","2006","July","13:14",13,"Newark Bl","Jarvis Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Newark","Daylight","Dry",1
"2006-07-07","2006","July","12:21",12,"Mary Av","Remington Dr","Bicyclist","Auto",0,"Improper Turning",FALSE,"Santa Clara","Sunnyvale","Daylight","Dry",1
"2006-07-07","2006","July","8:59",8,"Montgomery Dr","Jackson Dr","Auto","Bicyclist",0,"Improper Passing",TRUE,"Sonoma","Santa Rose","Daylight","Dry",1
"2006-07-07","2006","July","8:41",8,"Broadway","West Macarthur Bl","Auto","Bicyclist",0,"Unsafe Lane Change",FALSE,"Alameda","Oakland","Daylight","Dry",1
"2006-07-07","2006","July","8:30",8,"Pine Flat Rd","Rt 128","Bicyclist","Auto",0,"Unsafe Speed",FALSE,"Sonoma","Sonoma Sheriff's Code","Daylight","Dry",1
"2006-07-06","2006","July","21:02",21,"Stanley Bl","South S St","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Livermore","Dark - Street Lights","Dry",0
"2006-07-06","2006","July","20:42",20,"E St","Petaluma Bl","Solo_Accident","Bicyclist",0,"Driving Or Bycicling Under The Influence Of Alcohol Or Drug",FALSE,"Sonoma","Petaluma","Dusk - Dawn","Dry",1
"2006-07-06","2006","July","16:00",16,"Houston Pl","Dougherty Rd","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Dublin","Daylight","Dry",0
"2006-07-06","2006","July","15:55",15,"27th Av","E 14th St","Auto","Bicyclist",0,"Improper Turning",TRUE,"Alameda","Oakland","Daylight","Dry",0
"2006-07-06","2006","July","12:35",12,"39th Av","International Bl","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Alameda","Oakland","Daylight","Dry",0
"2006-07-06","2006","July","10:52",10,"Homer Av","Guinda St","No_Fault","Bicyclist",0,"Other Hazardous Violation",FALSE,"Santa Clara","Palo Alto","Daylight","Dry",1
"2006-07-06","2006","July","8:15",8,"Junipero Serra Bl","John Daly Bl","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"San Mateo","Daly City","Daylight","Dry",0
"2006-07-06","2006","July","7:42",7,"Mariposa St","Rt 280","Auto","Bicyclist",0,"Traffic Signals And Signs",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2006-07-05","2006","July","19:59",19,"Story Rd","Lucretia","Auto","Bicyclist",0,"Pedestrian Right Of Way",FALSE,"Santa Clara","San Jose","Dusk - Dawn","Dry",1
"2006-07-05","2006","July","18:55",18,"Grove Av","5th St","Auto","Bicyclist",1,"Unsafe Speed",TRUE,"Contra Costa","Richmond","Daylight","Dry",0
"2006-07-05","2006","July","17:30",17,"Nieman Bl","Capitol Expwy","No_Fault","Bicyclist",0,"",TRUE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-05","2006","July","17:25",17,"Leo Dr","West Av","Bicyclist","Auto",0,"Automobile Right Of Way",TRUE,"Sonoma","Sonoma Sheriff's Code","Daylight","Dry",1
"2006-07-05","2006","July","16:16",16,"Center St","Oxford St","Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2006-07-05","2006","July","16:08",16,"Harbor Bl","Old County Rd","Solo_Accident","Bicyclist",0,"",FALSE,"San Mateo","Belmont","Daylight","Dry",1
"2006-07-05","2006","July","13:38",13,"Rt 82","San Tomas Expwy","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","Santa Clara","Daylight","Dry",1
"2006-07-05","2006","July","12:55",12,"Fenian Dr","Valerie Dr","Bicyclist","Auto",0,"Improper Turning",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-05","2006","July","12:28",12,"E 14th St","48th Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Oakland","Daylight","Dry",0
"2006-07-05","2006","July","12:00",12,"Stevens Creek Bl","Bianchi Wy","No_Fault","Bicyclist",0,"Other Than Driver (Or Pedestrian)",FALSE,"Santa Clara","Cupertino","Daylight","Dry",1
"2006-07-04","2006","July","18:06",18,"Kingsford Dr","Salvador","No_Fault","Bicyclist",0,"Unknown",FALSE,"Napa","Napa","Daylight","Dry",1
"2006-07-04","2006","July","17:28",17,"Rose St","Spruce St","Bicyclist","Auto",0,"Traffic Signals And Signs",FALSE,"Alameda","Berkely","Daylight","Dry",1
"2006-07-04","2006","July","16:08",16,"Bounty Dr","Shell Bl","Auto","Bicyclist",0,"Improper Turning",TRUE,"San Mateo","Foster City","Daylight","Dry",1
"2006-07-03","2006","July","20:38",20,"Barrett Av","Key Bl","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Contra Costa","Richmond","Daylight","Dry",1
"2006-07-03","2006","July","18:23",18,"Russell Wy","2nd St","Auto","Bicyclist",0,"Automobile Right Of Way",TRUE,"Alameda","Hayward","Daylight","Dry",1
"2006-07-03","2006","July","16:55",16,"Moeser Ln","Lexington Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Contra Costa","El Cerrito","Daylight","Dry",1
"2006-07-03","2006","July","16:12",16,"Hesperian Bl","Carnegie Ct","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Alameda","Hayward","Daylight","Dry",1
"2006-07-03","2006","July","15:50",15,"Neilson Dr","Grant Av","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Alameda","Alameda Sheriff's Code","Daylight","Dry",1
"2006-07-03","2006","July","14:15",14,"Sunburst Dr","Lewis Rd","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-03","2006","July","13:41",13,"E Taylor St","10n 12th St","Bicyclist","Auto",0,"Automobile Right Of Way",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-03","2006","July","12:10",12,"Airport Bl","Armour Av","Bicyclist","Auto",0,"Other Hazardous Violation",TRUE,"San Mateo","South San Francisco","Daylight","Dry",0
"2006-07-03","2006","July","9:26",9,"N 13th St","Light Pole #Iql630","No_Fault","Bicyclist",0,"Automobile Right Of Way",FALSE,"Santa Clara","San Jose","Daylight","Dry",1
"2006-07-03","2006","July","7:43",7,"Stockton St","Jackson St","Auto","Bicyclist",0,"Automobile Right Of Way",FALSE,"San Francisco","San Francisco","Daylight","Dry",1
"2006-07-02","2006","July","23:30",23,"Farmers Ln","Sonoma Av","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Sonoma","Santa Rose","Dark - Street Lights","Dry",1
"2006-07-02","2006","July","18:18",18,"Highland Wy","Highland Av","Auto","Bicyclist",0,"Traffic Signals And Signs",FALSE,"Alameda","Piedmont","Daylight","Dry",0
"2006-07-02","2006","July","15:15",15,"Saratoga Av","85","Bicyclist","Auto",0,"Wrong Side Of Road",FALSE,"Santa Clara","Saratoga","Daylight","Dry",0
"2006-07-02","2006","July","12:05",12,"Alexander Av","Bunker Rd","Solo_Accident","Bicyclist",0,"Unsafe Speed",FALSE,"Marin","Marin County Sheriff's Code","Daylight","Dry",1
"2006-07-02","2006","July","11:28",11,"Bayshore Bl","Valley Dr","Bicyclist","Auto",0,"Improper Turning",FALSE,"San Mateo","Brisbane","Daylight","Dry",1
"2006-07-01","2006","July","21:36",21,"Mission St","Eugenia St","Auto","Bicyclist",0,"Improper Turning",FALSE,"San Francisco","San Francisco","Dark - Street Lights","Dry",1
"2006-07-01","2006","July","21:35",21,"University Av","Sacramento St","Auto","Bicyclist",0,"Improper Turning",FALSE,"Alameda","Berkely","Dark - Street Lights","Dry",1
"2006-07-01","2006","July","13:59",13,"Center Rd","Rica Vista","Solo_Accident","Bicyclist",0,"Improper Turning",FALSE,"Marin","Novato","Daylight","Dry",1
"2006-07-01","2006","July","12:23",12,"Rt 101","Light Pole 6","No_Fault","Bicyclist",0,"",FALSE,"Marin","Marin County Sheriff's Code","Daylight","Dry",1
"2006-07-01","2006","July","12:18",12,"Church St","Pierce St","Auto","Bicyclist",0,"Other Hazardous Violation",FALSE,"Santa Clara","Gilroy","Daylight","Dry",1
"2006-07-01","2006","July","11:15",11,"Collier Canyon Rd","Highland Rd","Bicyclist","Bicyclist",1,"Automobile Right Of Way",FALSE,"Contra Costa","Contra Costa Sheriff's Code","Daylight","Dry",1
